radionuclide,mean_pct,std_pct,max_pct,dom_area_pct
Cs137,14.365627556788127,5.505871650699767,25.68278377782942,0.0
Cs134,7.912454015653259,4.383718773137076,28.26288693759864,0.06611570247933884
Sr90,21.731288362973316,8.042868900656906,36.889798121816526,45.58677685950413
Eu154,11.98919241028342,7.313003463186535,45.48336126209788,6.181818181818182
Pu238,23.217984774051704,13.291439458804946,49.052778800867145,43.735537190082646
Pu239_240,20.783452880250174,8.855991687023852,31.707926887898147,4.429752066115703
