radionuclide,raw_mean_pct,cal_mean_pct,raw_dom_area,cal_dom_area,change_pp
Cs137,14.365627556788127,11.764096788618968,0.0,0.0,-2.601530768169159
Cs134,7.912454015653259,10.091957994334866,0.06611570247933884,0.1652892561983471,2.1795039786816073
Sr90,21.731288362973316,16.618823426667312,45.58677685950413,27.43801652892562,-5.112464936306004
Eu154,11.98919241028342,13.352823339660775,6.181818181818182,10.942148760330578,1.3636309293773543
Pu238,23.217984774051704,30.90252927923764,43.735537190082646,61.45454545454545,7.6845445051859365
Pu239_240,20.783452880250174,17.269769171480434,4.429752066115703,0.0,-3.51368370876974
